transaction_id,product_id,customer_id,Ano,Mês,Dia,pedido_online,status_pedido,marca,linha_produto,classe_produto,tamanho_produto,preco_lista,custo_padrao
7994,87,1914,2017,outubro,28,false,Approved,Giant Bicycles,Standard,high,medium,1179,70740
7995,7,2139,2017,abril,18,true,Approved,Trek Bicycles,Road,low,medium,98037,23443
7996,0,2130,2017,setembro,9,true,Approved,Trek Bicycles,Standard,medium,medium,49953,38872
7998,21,1272,2017,junho,18,,Approved,Solex,Standard,medium,large,107123,38074
8000,40,2257,2017,maio,21,false,Approved,OHM Cycles,Standard,high,medium,145817,87490
8001,49,3263,2017,março,13,true,Approved,Trek Bicycles,Road,medium,medium,53351,40013
8002,22,705,2017,agosto,1,true,Approved,Solex,Standard,medium,medium,57527,43145
8003,85,1845,2017,dezembro,9,true,Approved,WeareA2B,Standard,medium,medium,75264,20536
8004,2,1854,2017,julho,20,true,Approved,Giant Bicycles,Road,low,small,59026,52533
8005,0,2476,2017,novembro,17,false,Approved,WeareA2B,Standard,medium,small,17589,13192
8006,80,3205,2017,abril,8,true,Approved,OHM Cycles,Touring,low,medium,107307,93384
8007,83,665,2017,julho,24,false,Approved,Solex,Touring,medium,large,208394,67503
8009,7,1418,2017,fevereiro,2,true,Approved,Trek Bicycles,Road,low,medium,98037,23443
8010,87,2075,2017,julho,19,true,Approved,Giant Bicycles,Standard,high,medium,1179,70740
8011,49,3440,2017,outubro,10,false,Approved,Trek Bicycles,Road,medium,medium,53351,40013
8012,5,3359,2017,maio,22,false,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
8013,11,2369,2017,março,6,true,Approved,Giant Bicycles,Standard,high,medium,127493,76496
8014,65,439,2017,setembro,22,true,Approved,WeareA2B,Standard,medium,medium,180745,77869
8015,59,768,2017,setembro,26,false,Approved,Solex,Standard,medium,large,106156,73358
8016,68,2921,2017,novembro,3,true,Approved,OHM Cycles,Standard,medium,medium,16369,4471
8017,79,2608,2017,outubro,11,false,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
8018,82,1223,2017,agosto,19,false,Approved,Norco Bicycles,Standard,high,medium,114864,68918
8019,44,363,2017,agosto,28,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
8020,61,3286,2017,outubro,13,true,Approved,OHM Cycles,Standard,low,medium,7116,5693
8021,48,2362,2017,novembro,15,false,Approved,WeareA2B,Standard,medium,medium,176296,95052
8022,2,1425,2017,abril,27,false,Approved,Giant Bicycles,Road,low,small,59026,52533
8023,91,2496,2017,junho,17,true,Approved,Solex,Standard,medium,medium,10035,7526
8024,0,803,2017,abril,9,false,Approved,Trek Bicycles,Road,medium,medium,29062,21514
8025,4,3326,2017,novembro,7,true,Approved,Solex,Standard,medium,medium,14832,9959
8026,35,3068,2017,outubro,3,true,Approved,Trek Bicycles,Standard,low,medium,105751,15440
8027,15,920,2017,fevereiro,8,true,Approved,Norco Bicycles,Standard,low,medium,95874,74890
8028,41,1657,2017,setembro,27,,Approved,Solex,Road,medium,medium,41698,31274
8030,31,2638,2017,janeiro,23,false,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
8031,69,3288,2017,abril,11,true,Approved,Norco Bicycles,Road,medium,large,124031,79510
8032,22,1830,2017,junho,11,false,Approved,Solex,Standard,medium,medium,57527,43145
8033,29,2815,2017,janeiro,7,false,Approved,Norco Bicycles,Road,medium,medium,54339,40754
8034,73,624,2017,outubro,1,false,Approved,Solex,Standard,medium,medium,194543,33318
8036,32,404,2017,agosto,22,false,Approved,Giant Bicycles,Standard,medium,medium,6427,21137
8038,50,1495,2017,setembro,11,true,Approved,Giant Bicycles,Standard,medium,medium,6427,21137
8039,3,949,2017,julho,14,true,Approved,Trek Bicycles,Standard,medium,large,209147,38892
8040,5,3406,2017,setembro,7,true,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
8041,70,3388,2017,dezembro,5,,Approved,Trek Bicycles,Standard,high,medium,49572,29743
8042,56,1010,2017,maio,28,false,Approved,OHM Cycles,Standard,medium,medium,18386,13790
8043,38,457,2017,setembro,3,true,Approved,Trek Bicycles,Standard,medium,large,209147,38892
8045,36,1738,2017,agosto,9,true,Approved,Solex,Standard,low,medium,128985,7451
8046,26,151,2017,julho,7,true,Approved,WeareA2B,Standard,medium,medium,199293,76263
8047,21,3371,2017,setembro,4,true,Approved,Solex,Standard,medium,large,107123,38074
8048,29,1226,2017,outubro,8,true,Approved,Norco Bicycles,Road,medium,medium,54339,40754
8049,64,738,2017,março,13,true,Approved,Trek Bicycles,Standard,medium,large,146944,59655
8050,41,491,2017,outubro,2,false,Approved,Solex,Road,medium,medium,41698,31274
8051,69,2618,2017,agosto,20,true,Approved,Giant Bicycles,Road,medium,medium,7929,59468
8052,43,3157,2017,outubro,29,true,Approved,Solex,Standard,medium,medium,115196,64949
8053,0,3386,2017,fevereiro,6,,Approved,Trek Bicycles,Standard,medium,medium,49953,38872
8054,29,1835,2017,dezembro,5,false,Approved,Norco Bicycles,Road,medium,medium,54339,40754
8055,19,3233,2017,fevereiro,8,false,Approved,OHM Cycles,Road,high,large,1201,721
8056,93,1103,2017,julho,29,false,Approved,OHM Cycles,Standard,high,medium,145817,87490
8057,25,3289,2017,abril,4,true,Approved,Giant Bicycles,Road,medium,medium,153899,82965
8058,78,2221,2017,março,27,false,Approved,Giant Bicycles,Standard,medium,large,17653,70948
8059,53,1576,2017,julho,21,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
8060,9,1244,2017,abril,16,true,Approved,OHM Cycles,Road,medium,medium,74254,66740
8061,99,2456,2017,janeiro,9,false,Approved,OHM Cycles,Standard,medium,medium,122734,77089
8062,0,3481,2017,julho,11,true,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
8063,80,3398,2017,outubro,26,true,Approved,Trek Bicycles,Standard,medium,large,146944,59655
8064,85,2023,2017,agosto,26,true,Approved,WeareA2B,Standard,medium,medium,122807,40091
8065,55,70,2017,julho,13,true,Approved,Trek Bicycles,Road,medium,large,189419,59876
8066,23,2245,2017,agosto,5,false,Approved,Norco Bicycles,Mountain,low,small,68863,61288
8068,92,1926,2017,dezembro,25,true,Approved,WeareA2B,Touring,medium,large,189039,26014
8069,10,1834,2017,maio,12,true,Approved,Solex,Standard,medium,medium,194543,33318
8070,38,1616,2017,dezembro,7,false,Approved,Trek Bicycles,Standard,medium,large,209147,38892
8071,76,2155,2017,maio,23,false,Approved,WeareA2B,Standard,low,medium,64231,51385
8072,65,2705,2017,outubro,17,true,Approved,WeareA2B,Standard,medium,medium,180745,77869
8073,1,3277,2017,maio,21,true,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
8074,3,1288,2017,outubro,13,,Approved,Trek Bicycles,Standard,medium,large,209147,38892
8075,29,2704,2017,abril,4,false,Approved,Norco Bicycles,Road,medium,medium,54339,40754
8076,94,3188,2017,fevereiro,22,false,Approved,Giant Bicycles,Standard,medium,large,16353,99366
8078,19,2898,2017,setembro,14,true,Approved,OHM Cycles,Road,high,large,1201,721
8080,84,716,2017,junho,25,true,Approved,Trek Bicycles,Road,medium,medium,29062,21514
8081,50,2180,2017,junho,29,false,Approved,Giant Bicycles,Standard,medium,medium,6427,21137
8082,40,1161,2017,junho,16,true,Approved,OHM Cycles,Standard,high,medium,145817,87490
8083,52,1137,2017,agosto,7,true,Approved,OHM Cycles,Road,medium,medium,128028,82951
8084,66,1774,2017,fevereiro,12,true,Approved,Giant Bicycles,Road,low,small,59026,52533
8085,70,211,2017,maio,24,false,Approved,Trek Bicycles,Standard,high,medium,49572,29743
8086,25,981,2017,maio,19,true,Approved,Giant Bicycles,Road,medium,medium,153899,82965
8088,1,3030,2017,setembro,14,true,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
8090,82,585,2017,fevereiro,23,true,Approved,Norco Bicycles,Standard,high,medium,114864,68918
8092,76,2318,2017,junho,18,true,Approved,WeareA2B,Standard,low,medium,64231,51385
8093,29,2621,2017,agosto,21,true,Approved,WeareA2B,Standard,medium,medium,106503,23009
8094,0,1323,2017,outubro,12,true,Approved,Norco Bicycles,Road,medium,medium,54405,37684
8095,44,3184,2017,abril,16,false,Approved,WeareA2B,Standard,medium,medium,176964,10876
8097,7,2139,2017,outubro,23,true,Approved,Trek Bicycles,Road,low,medium,98037,23443
8098,99,3445,2017,fevereiro,5,true,Approved,OHM Cycles,Standard,medium,medium,122734,77089
8099,73,2901,2017,setembro,26,true,Approved,Solex,Standard,medium,medium,194543,33318
8100,84,2018,2017,março,13,false,Approved,Trek Bicycles,Road,medium,medium,29062,21514
8101,90,1037,2017,março,1,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
8102,0,1163,2017,julho,14,false,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
8103,36,2444,2017,fevereiro,7,true,Approved,Solex,Standard,low,medium,128985,7451
8104,76,346,2017,dezembro,18,false,Approved,WeareA2B,Standard,low,medium,64231,51385
8105,91,2094,2017,agosto,17,false,Approved,Solex,Standard,medium,medium,10035,7526
8106,90,58,2017,dezembro,10,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
8107,21,2150,2017,março,21,false,Approved,Solex,Standard,medium,large,107123,38074
8108,91,2905,2017,outubro,16,false,Approved,Solex,Standard,medium,medium,10035,7526
8110,45,1379,2017,março,11,false,Approved,Solex,Standard,medium,medium,44149,8499
8111,79,1970,2017,dezembro,30,true,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
8112,0,1338,2017,janeiro,20,false,Approved,Norco Bicycles,Standard,medium,medium,3604,27030
8113,30,1222,2017,março,7,false,Approved,Solex,Standard,high,medium,74817,44890
8114,45,1473,2017,novembro,28,true,Approved,Solex,Standard,medium,medium,44149,8499
8115,44,1629,2017,agosto,10,false,Approved,WeareA2B,Standard,medium,medium,176964,10876
8116,15,3383,2017,julho,3,,Approved,Norco Bicycles,Standard,low,medium,95874,74890
8117,79,1428,2017,março,2,true,Approved,Solex,Touring,medium,large,208394,67503
8119,64,2184,2017,novembro,23,false,Approved,Trek Bicycles,Standard,medium,large,146944,59655
8120,58,1354,2017,agosto,12,true,Approved,OHM Cycles,Standard,medium,medium,91252,14140
8121,24,2409,2017,fevereiro,27,true,Approved,Solex,Road,medium,large,17778,82078
8122,35,935,2017,julho,27,false,Approved,Trek Bicycles,Standard,low,medium,105751,15440
8123,89,206,2017,outubro,5,true,Approved,WeareA2B,Touring,medium,large,136299,5774
8124,69,1171,2017,agosto,24,true,Approved,Giant Bicycles,Road,medium,medium,7929,59468
8125,25,380,2017,novembro,25,false,Approved,Giant Bicycles,Road,medium,medium,153899,82965
8127,2,134,2017,outubro,10,false,Approved,Solex,Standard,medium,medium,7149,5362
8128,90,2339,2017,fevereiro,5,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
8129,1,3443,2017,dezembro,1,true,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
8130,85,2351,2017,fevereiro,15,true,Approved,WeareA2B,Standard,medium,medium,75264,20536
8131,46,723,2017,fevereiro,14,false,Approved,Solex,Standard,low,medium,128985,7451
8132,22,2531,2017,novembro,21,false,Approved,Solex,Standard,medium,medium,57527,43145
8133,43,1086,2017,outubro,6,true,Approved,Solex,Standard,medium,medium,115196,64949
8134,2,525,2017,agosto,11,true,Approved,Solex,Standard,medium,medium,7149,5362
8136,79,1070,2017,abril,19,false,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
8137,37,384,2017,março,3,true,Approved,OHM Cycles,Standard,low,medium,179343,24882
8138,0,2154,2017,maio,28,false,Approved,Norco Bicycles,Road,medium,medium,54339,40754
8139,70,28,2017,janeiro,31,true,Approved,Trek Bicycles,Standard,high,medium,49572,29743
8140,61,3360,2017,março,3,true,Approved,OHM Cycles,Standard,low,medium,7116,5693
8141,94,2958,2017,fevereiro,19,true,Approved,Giant Bicycles,Standard,medium,large,16353,99366
8142,79,2471,2017,dezembro,17,true,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
8143,30,3219,2017,maio,23,false,Approved,Solex,Standard,high,medium,74817,44890
8144,87,2537,2017,dezembro,8,true,Approved,Giant Bicycles,Standard,high,medium,1179,70740
8145,31,2800,2017,novembro,19,true,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
8146,90,728,2017,outubro,22,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
8147,90,2481,2017,janeiro,3,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
8148,0,1165,2017,janeiro,23,true,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
8149,0,689,2017,dezembro,18,false,Approved,Trek Bicycles,Standard,high,medium,49572,29743
8150,13,1585,2017,março,28,false,Approved,Solex,Standard,medium,medium,116389,58927
8151,53,76,2017,maio,19,true,Approved,Giant Bicycles,Standard,high,medium,127493,76496
8153,64,2336,2017,maio,23,false,Approved,Trek Bicycles,Standard,medium,large,146944,59655
8154,29,106,2017,setembro,9,true,Approved,WeareA2B,Standard,medium,medium,106503,23009
8155,4,746,2017,agosto,16,true,Approved,Giant Bicycles,Standard,high,medium,112913,67748
8156,62,572,2017,agosto,18,false,Approved,Solex,Standard,high,medium,102466,61480
8157,86,187,2017,novembro,12,true,Approved,OHM Cycles,Standard,medium,medium,23563,12507
8158,0,504,2017,agosto,16,false,Approved,OHM Cycles,Standard,low,medium,7116,5693
8159,40,1227,2017,outubro,11,true,Approved,OHM Cycles,Standard,high,medium,145817,87490
8160,0,1075,2017,julho,31,false,Approved,"","","","",2615,
8161,97,3352,2017,novembro,30,,Approved,Solex,Standard,medium,large,20262,15196
8162,80,265,2017,setembro,23,true,Approved,Trek Bicycles,Standard,medium,large,146944,59655
8164,74,30,2017,dezembro,19,true,Approved,WeareA2B,Standard,medium,medium,122807,40091
8165,32,980,2017,julho,5,,Approved,Giant Bicycles,Standard,medium,medium,6427,21137
8166,38,3377,2017,fevereiro,20,true,Approved,Solex,Standard,medium,medium,157753,82651
8167,70,748,2017,junho,6,false,Approved,Norco Bicycles,Road,medium,medium,103659,20635
8169,44,2794,2017,março,28,false,Approved,WeareA2B,Standard,medium,medium,176964,10876
8170,85,2691,2017,outubro,31,true,Approved,WeareA2B,Standard,medium,medium,75264,20536
8172,17,1806,2017,novembro,23,true,Approved,Solex,Standard,high,medium,102466,61480
8174,0,3023,2017,março,2,true,Approved,Solex,Road,medium,medium,41698,31274
8175,23,1033,2017,janeiro,7,true,Approved,Norco Bicycles,Mountain,low,small,68863,61288
8176,19,656,2017,maio,7,true,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
8177,0,3282,2017,dezembro,14,false,Approved,WeareA2B,Standard,medium,medium,6034,4526
8178,82,3118,2017,agosto,31,true,Approved,Giant Bicycles,Road,medium,medium,153899,82965
8179,2,499,2017,agosto,9,true,Approved,Solex,Standard,medium,medium,7149,5362
8180,87,2489,2017,novembro,20,true,Approved,Giant Bicycles,Standard,high,medium,1179,70740
8181,53,1797,2017,julho,25,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
8183,10,180,2017,janeiro,30,false,Approved,WeareA2B,Touring,medium,medium,146668,36325
8184,87,3098,2017,janeiro,6,true,Approved,Giant Bicycles,Standard,high,medium,1179,70740
8185,38,1178,2017,setembro,7,true,Approved,Solex,Standard,medium,medium,157753,82651
8186,83,2894,2017,fevereiro,14,true,Approved,Solex,Touring,medium,large,208394,67503
8187,80,3440,2017,agosto,23,false,Approved,OHM Cycles,Touring,low,medium,107307,93384
8188,86,2462,2017,novembro,18,true,Approved,OHM Cycles,Standard,medium,medium,23563,12507
8189,31,603,2017,fevereiro,18,false,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
8190,43,2640,2017,maio,4,true,Approved,Solex,Standard,medium,medium,115196,64949
8191,84,267,2017,janeiro,18,false,Approved,Giant Bicycles,Road,medium,medium,7929,59468
8192,52,3126,2017,setembro,6,false,Approved,Solex,Road,medium,large,17778,82078
8193,59,48,2017,maio,20,false,Approved,Solex,Standard,medium,large,106156,73358
8194,17,2955,2017,agosto,4,false,Approved,WeareA2B,Touring,medium,large,136299,5774
8195,35,1885,2017,março,23,false,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
8197,57,1308,2017,dezembro,15,false,Approved,WeareA2B,Touring,medium,large,189039,26014
8198,10,107,2017,outubro,10,true,Approved,WeareA2B,Touring,medium,medium,146668,36325
8200,75,2585,2017,fevereiro,17,false,Approved,Giant Bicycles,Touring,medium,large,187397,86395
8201,44,1458,2017,junho,15,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
8202,41,1307,2017,março,14,false,Approved,Norco Bicycles,Standard,low,medium,95874,74890
8203,69,2975,2017,maio,18,false,Approved,Giant Bicycles,Road,medium,medium,7929,59468
8204,12,6,2017,fevereiro,6,true,Approved,Giant Bicycles,Standard,medium,large,17653,70948
8205,91,2286,2017,setembro,19,true,Approved,WeareA2B,Standard,low,medium,64231,51385
8207,53,22,2017,setembro,19,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
8208,80,2607,2017,junho,8,false,Approved,OHM Cycles,Touring,low,medium,107307,93384
8209,52,340,2017,janeiro,2,false,Approved,OHM Cycles,Road,medium,medium,128028,82951
8210,80,2534,2017,outubro,28,true,Approved,OHM Cycles,Touring,low,medium,107307,93384
8211,18,1491,2017,junho,25,true,Approved,Solex,Standard,medium,medium,57527,43145
8212,22,642,2017,agosto,1,true,Approved,WeareA2B,Standard,medium,medium,6034,4526
8213,66,3070,2017,fevereiro,3,true,Approved,Giant Bicycles,Road,low,small,59026,52533
8214,77,2891,2017,abril,10,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
8215,98,1235,2017,junho,11,false,Cancelled,Trek Bicycles,Standard,high,medium,35839,21503
8216,0,1729,2017,outubro,28,false,Approved,"","","","",87599,
8217,35,2390,2017,setembro,17,true,Approved,Trek Bicycles,Standard,low,medium,105751,15440
8218,78,1686,2017,agosto,30,true,Approved,Giant Bicycles,Standard,medium,large,17653,70948
8219,65,1705,2017,novembro,23,false,Approved,WeareA2B,Standard,medium,medium,180745,77869
8220,15,378,2017,abril,25,false,Approved,Norco Bicycles,Standard,low,medium,95874,74890
8222,93,1638,2017,junho,17,true,Approved,WeareA2B,Standard,medium,medium,106503,23009
8223,59,2572,2017,agosto,7,true,Approved,Solex,Standard,medium,large,106156,73358
8224,90,759,2017,julho,13,true,Approved,Solex,Standard,low,medium,94504,50758
8225,84,2826,2017,janeiro,14,false,Approved,Trek Bicycles,Road,medium,medium,29062,21514
8226,3,1178,2017,outubro,13,false,Approved,Trek Bicycles,Standard,medium,large,209147,38892
8227,55,437,2017,agosto,16,false,Approved,Trek Bicycles,Road,medium,large,189419,59876
8228,41,1647,2017,abril,7,true,Approved,Norco Bicycles,Standard,low,medium,95874,74890
8229,43,1765,2017,agosto,27,false,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
8230,12,1971,2017,março,25,false,Approved,WeareA2B,Standard,medium,medium,123115,16160
8231,70,2862,2017,agosto,3,false,Approved,Trek Bicycles,Standard,high,medium,49572,29743
8232,63,1923,2017,outubro,16,false,Approved,Solex,Standard,medium,medium,14832,9959
8233,2,2147,2017,maio,12,false,Approved,Giant Bicycles,Road,low,small,59026,52533
8235,36,797,2017,janeiro,18,true,Approved,Solex,Standard,low,medium,94504,50758
8236,64,1279,2017,outubro,6,true,Approved,Trek Bicycles,Standard,medium,large,146944,59655
8237,93,1624,2017,junho,22,true,Approved,WeareA2B,Standard,medium,medium,106503,23009
8238,31,2731,2017,julho,13,true,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
8239,12,2097,2017,maio,5,false,Approved,WeareA2B,Standard,medium,medium,123115,16160
8240,0,982,2017,novembro,5,true,Approved,Solex,Standard,medium,medium,7149,5362
8241,58,2379,2017,fevereiro,14,false,Approved,OHM Cycles,Standard,medium,medium,91252,14140
8242,5,1482,2017,março,31,false,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
8243,67,1024,2017,abril,20,false,Approved,Solex,Standard,medium,large,107123,38074
8244,43,2901,2017,julho,25,false,Approved,Solex,Standard,medium,medium,115196,64949
8245,5,235,2017,julho,7,true,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
8247,86,987,2017,julho,18,false,Approved,OHM Cycles,Standard,medium,medium,23563,12507
8248,2,629,2017,outubro,27,true,Approved,Giant Bicycles,Road,low,small,59026,52533
8249,6,789,2017,março,23,true,Approved,OHM Cycles,Standard,high,medium,22788,13673
8250,26,2635,2017,agosto,26,false,Approved,WeareA2B,Standard,medium,medium,199293,76263
8251,53,2446,2017,abril,11,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
8252,27,366,2017,janeiro,1,false,Approved,Trek Bicycles,Standard,low,medium,105751,15440
8253,94,1751,2017,outubro,9,true,Approved,Giant Bicycles,Standard,medium,large,16353,99366
8254,65,1866,2017,março,8,false,Approved,WeareA2B,Standard,medium,medium,180745,77869
8255,58,1561,2017,fevereiro,9,true,Approved,OHM Cycles,Standard,medium,medium,91252,14140
8256,0,2045,2017,maio,17,false,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
8258,70,2733,2017,janeiro,8,true,Approved,Trek Bicycles,Standard,high,medium,49572,29743
8259,2,3335,2017,abril,1,true,Approved,Solex,Standard,medium,medium,7149,5362
8261,37,513,2017,dezembro,16,true,Approved,OHM Cycles,Standard,low,medium,179343,24882
8262,15,3157,2017,julho,27,true,Approved,Norco Bicycles,Standard,low,medium,95874,74890
8263,27,2454,2017,março,15,false,Approved,Trek Bicycles,Standard,medium,medium,49953,38872
8264,43,2989,2017,maio,24,false,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
8266,15,2253,2017,maio,14,false,Approved,Norco Bicycles,Standard,low,medium,95874,74890
8267,40,419,2017,julho,10,false,Approved,OHM Cycles,Standard,high,medium,145817,87490
8268,58,2625,2017,outubro,7,true,Approved,OHM Cycles,Standard,medium,medium,91252,14140
8269,37,753,2017,julho,15,true,Approved,OHM Cycles,Standard,low,medium,179343,24882
8270,0,197,2017,março,5,true,Approved,Solex,Standard,medium,medium,10035,7526
8271,67,3183,2017,março,24,true,Approved,Norco Bicycles,Road,medium,medium,54405,37684
8272,55,3060,2017,julho,19,false,Approved,Trek Bicycles,Road,medium,large,189419,59876
8273,5,3047,2017,janeiro,9,true,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
8274,77,1787,2017,novembro,19,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
8276,18,3497,2017,setembro,1,true,Approved,Solex,Standard,medium,medium,57527,43145
8277,9,524,2017,maio,24,true,Approved,OHM Cycles,Road,medium,medium,74254,66740
8278,94,2836,2017,março,24,false,Approved,Giant Bicycles,Standard,medium,large,16353,99366
8279,2,2467,2017,outubro,18,true,Approved,Solex,Standard,medium,medium,7149,5362
8280,0,2086,2017,março,21,false,Approved,Norco Bicycles,Road,medium,medium,54405,37684
8281,82,1185,2017,junho,21,false,Approved,Norco Bicycles,Standard,high,medium,114864,68918
8282,22,2801,2017,fevereiro,4,false,Approved,WeareA2B,Standard,medium,medium,6034,4526
8283,93,53,2017,janeiro,7,true,Approved,WeareA2B,Standard,medium,medium,106503,23009
8285,97,544,2017,janeiro,9,true,Approved,OHM Cycles,Road,medium,medium,74254,66740
8286,29,109,2017,março,7,true,Approved,Norco Bicycles,Road,medium,medium,54339,40754
8287,89,407,2017,agosto,24,true,Approved,Giant Bicycles,Standard,medium,large,181275,58248
8288,46,847,2017,setembro,7,false,Approved,OHM Cycles,Standard,low,medium,179343,24882
8289,0,656,2017,novembro,3,false,Approved,Norco Bicycles,Road,medium,medium,54339,40754
8290,22,811,2017,junho,24,true,Approved,WeareA2B,Standard,medium,medium,6034,4526
8291,48,1593,2017,junho,24,true,Approved,WeareA2B,Standard,medium,medium,176296,95052
8292,69,1409,2017,dezembro,8,false,Approved,Giant Bicycles,Road,medium,medium,7929,59468
8293,91,177,2017,junho,1,true,Cancelled,WeareA2B,Standard,low,medium,64231,51385
8294,10,2997,2017,fevereiro,26,true,Approved,WeareA2B,Touring,medium,medium,146668,36325
8295,0,1622,2017,novembro,13,true,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
8296,38,2275,2017,maio,11,true,Approved,Trek Bicycles,Standard,medium,large,209147,38892
8297,78,1722,2017,dezembro,26,false,Approved,Giant Bicycles,Standard,medium,large,17653,70948
8298,0,1204,2017,novembro,16,false,Approved,"","","","",186282,
8299,84,115,2017,outubro,20,true,Approved,Trek Bicycles,Road,medium,medium,29062,21514
8301,72,1450,2017,novembro,18,true,Approved,Norco Bicycles,Standard,medium,medium,3604,27030
8302,91,1473,2017,março,23,false,Approved,Solex,Standard,medium,medium,10035,7526
8303,69,1032,2017,novembro,14,false,Approved,Giant Bicycles,Road,medium,medium,7929,59468
8304,3,2309,2017,abril,2,false,Approved,Trek Bicycles,Standard,medium,large,209147,38892
8305,7,465,2017,agosto,2,true,Approved,Trek Bicycles,Road,low,medium,98037,23443
8306,70,2730,2017,dezembro,9,false,Approved,Trek Bicycles,Standard,high,medium,49572,29743
8307,46,2591,2017,outubro,18,false,Approved,OHM Cycles,Standard,low,medium,179343,24882
8309,58,2522,2017,agosto,14,false,Approved,OHM Cycles,Road,medium,medium,128028,82951
8310,0,3451,2017,outubro,29,false,Approved,Trek Bicycles,Road,medium,medium,53351,40013
8311,98,469,2017,maio,9,true,Approved,OHM Cycles,Standard,medium,medium,79534,10158
8312,23,717,2017,dezembro,16,false,Approved,Norco Bicycles,Mountain,low,small,68863,61288
8313,5,2797,2017,maio,6,true,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
8315,4,3412,2017,novembro,16,false,Approved,Giant Bicycles,Standard,high,medium,112913,67748
8316,44,594,2017,julho,17,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
8318,77,1377,2017,outubro,16,false,Approved,Norco Bicycles,Road,medium,large,124031,79510
8319,1,1648,2017,maio,13,false,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
8320,41,2439,2017,agosto,30,false,Approved,Solex,Road,medium,medium,41698,31274
8321,87,2428,2017,agosto,13,true,Approved,Giant Bicycles,Standard,high,medium,1179,70740
8322,0,1488,2017,novembro,12,false,Approved,"","","","",202826,
8323,49,3078,2017,julho,14,true,Approved,Trek Bicycles,Road,medium,medium,53351,40013
8324,3,2848,2017,setembro,8,false,Approved,Trek Bicycles,Standard,medium,large,209147,38892
8325,31,3371,2017,maio,4,true,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
8326,0,3022,2017,agosto,18,true,Approved,Norco Bicycles,Standard,low,medium,36301,29041
8327,98,235,2017,junho,12,false,Approved,Trek Bicycles,Standard,high,medium,35839,21503
8328,84,2634,2017,janeiro,25,true,Approved,Giant Bicycles,Road,medium,medium,7929,59468
8329,0,1920,2017,outubro,25,false,Approved,"","","","",67825,
8330,62,439,2017,março,17,false,Approved,Solex,Standard,medium,medium,47816,29872
8332,12,2281,2017,novembro,22,true,Approved,Giant Bicycles,Standard,medium,large,17653,70948
8333,29,3217,2017,fevereiro,22,false,Approved,Norco Bicycles,Road,medium,medium,54339,40754
8334,11,3084,2017,julho,18,true,Approved,Giant Bicycles,Standard,high,medium,127493,76496
8335,0,687,2017,março,23,false,Approved,Trek Bicycles,Standard,high,medium,49572,29743
8336,0,2492,2017,novembro,19,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
8337,56,928,2017,dezembro,19,false,Approved,Norco Bicycles,Mountain,low,small,68863,61288
8338,58,3152,2017,dezembro,5,false,Approved,OHM Cycles,Road,medium,medium,128028,82951
8339,83,3381,2017,janeiro,2,false,Approved,Solex,Touring,medium,large,208394,67503
8340,6,2427,2017,outubro,30,false,Approved,Solex,Standard,high,medium,74817,44890
8341,53,2360,2017,junho,23,true,Approved,Giant Bicycles,Standard,high,medium,127493,76496
